name1,name2,r2
BANKBARODA.NS.csv,HINDUNILVR.NS.csv,0.039775560874693694
BANKBARODA.NS.csv,IBULHSGFIN.NS.csv,0.08809489531055847
BANKBARODA.NS.csv,ICICIBANK.NS.csv,0.20081544122917216
BANKBARODA.NS.csv,INDUSINDBK.NS.csv,0.0906641009797784
BANKBARODA.NS.csv,INFY.NS.csv,0.05192784064443878
BANKBARODA.NS.csv,IOC.NS.csv,0.08662822229096478
BANKBARODA.NS.csv,ITC.NS.csv,0.07818128328298812
BANKBARODA.NS.csv,JSWSTEEL.NS.csv,0.18375455942341257
BANKBARODA.NS.csv,KOTAKBANK.NS.csv,0.09021050781887885
BANKBARODA.NS.csv,LICHSGFIN.NS.csv,0.15319220930687327
BANKBARODA.NS.csv,LUPIN.NS.csv,0.06451903441282192
BANKBARODA.NS.csv,MARICO.NS.csv,0.06669890638397247
BANKBARODA.NS.csv,MARUTI.NS.csv,0.11412780260933753
BANKBARODA.NS.csv,MOTHERSUMI.NS.csv,0.1866771452543844
BANKBARODA.NS.csv,MRF.NS.csv,0.13019348525783725
BANKBARODA.NS.csv,NHPC.NS.csv,0.13289589660668855
BANKBARODA.NS.csv,OFSS.NS.csv,0.09122291070756172
BANKBARODA.NS.csv,PEL.NS.csv,0.0846789490564116
BANKBARODA.NS.csv,PETRONET.NS.csv,0.12927010903651515
BANKBARODA.NS.csv,PFC.NS.csv,0.21219831236163977
BANKBARODA.NS.csv,PIDILITIND.NS.csv,0.049641877786986255
BANKBARODA.NS.csv,PNB.NS.csv,0.5142276123470866
BANKBARODA.NS.csv,POWERGRID.NS.csv,0.15135392912899204
BANKBARODA.NS.csv,RECLTD.NS.csv,0.15701661199640926
BANKBARODA.NS.csv,RELIANCE.NS.csv,0.056769205890863095
BANKBARODA.NS.csv,SAIL.NS.csv,0.19690838832935986
BANKBARODA.NS.csv,SBIN.NS.csv,0.6166908018186532
BANKBARODA.NS.csv,SUNPHARMA.NS.csv,0.09833915552355732
BANKBARODA.NS.csv,SUNTV.NS.csv,0.1962253173637083
BANKBARODA.NS.csv,TATAMOTORS.NS.csv,0.07277670256265012
BANKBARODA.NS.csv,TATAMTRDVR.NS.csv,0.08048724632192295
BANKBARODA.NS.csv,TATAPOWER.NS.csv,0.08451560613889686
BANKBARODA.NS.csv,TATASTEEL.NS.csv,0.1358155469947807
BANKBARODA.NS.csv,TECHM.NS.csv,0.08997468351890381
BANKBARODA.NS.csv,TITAN.NS.csv,0.09151266306143724
BANKBARODA.NS.csv,YESBANK.NS.csv,0.1761438913709903
BANKBARODA.NS.csv,^GSPC.csv,0.0636765077447573
BEL.NS.csv,COALINDIA.NS.csv,0.0668915544612968
BEL.NS.csv,GAIL.NS.csv,0.06681187631984609
BEL.NS.csv,IOC.NS.csv,0.09232892070922849
BHARTIARTL.NS.csv,OFSS.NS.csv,0.05015977833186147
BHARTIARTL.NS.csv,SIEMENS.NS.csv,0.059886603870362265
BHEL.NS.csv,CADILAHC.NS.csv,0.08519185405510443
BHEL.NS.csv,CUMMINSIND.NS.csv,0.07884892197491222
BHEL.NS.csv,HAVELLS.NS.csv,0.10394441710155189
BHEL.NS.csv,HDFC.NS.csv,0.06306952168763014
BHEL.NS.csv,INDUSINDBK.NS.csv,0.09001681762826752
BHEL.NS.csv,OFSS.NS.csv,0.08636189553424489
BHEL.NS.csv,YESBANK.NS.csv,0.15461499545361557
BOSCHLTD.NS.csv,CONCOR.NS.csv,0.060079341388134644
BOSCHLTD.NS.csv,MARICO.NS.csv,0.06751353267511695
BOSCHLTD.NS.csv,PIDILITIND.NS.csv,0.14106732539027367
BOSCHLTD.NS.csv,SIEMENS.NS.csv,0.10272007830376984
BOSCHLTD.NS.csv,TCS.NS.csv,0.027036700042114892
BPCL.NS.csv,DABUR.NS.csv,0.06133669269163322
BPCL.NS.csv,DRREDDY.NS.csv,0.03635335046242849
BPCL.NS.csv,EICHERMOT.NS.csv,0.09502782964492007
BPCL.NS.csv,GAIL.NS.csv,0.08228904962348604
BPCL.NS.csv,HCLTECH.NS.csv,0.030274524635407363
BPCL.NS.csv,HINDALCO.NS.csv,0.0870083937624323
BPCL.NS.csv,ICICIBANK.NS.csv,0.07951211540909298
BPCL.NS.csv,IOC.NS.csv,0.3796560366072088
BPCL.NS.csv,MARUTI.NS.csv,0.12396273929879198
BPCL.NS.csv,MOTHERSUMI.NS.csv,0.05851874719875927
BPCL.NS.csv,MRF.NS.csv,0.09186706716735238
BPCL.NS.csv,PETRONET.NS.csv,0.1254384385909364
BPCL.NS.csv,POWERGRID.NS.csv,0.12181119396570561
BPCL.NS.csv,RECLTD.NS.csv,0.10936527749221159
BPCL.NS.csv,SBIN.NS.csv,0.08092498477231747
BPCL.NS.csv,SUNPHARMA.NS.csv,0.018765886421404088
BPCL.NS.csv,SUNTV.NS.csv,0.040855905566581696
BPCL.NS.csv,TATASTEEL.NS.csv,0.05973764349712074
BRITANNIA.NS.csv,HEROMOTOCO.NS.csv,0.09923164660036876
BRITANNIA.NS.csv,ZEEL.NS.csv,0.11373394562341865
CADILAHC.NS.csv,COLPAL.NS.csv,0.08951697461473718
CADILAHC.NS.csv,EICHERMOT.NS.csv,0.089620285317067
CADILAHC.NS.csv,HDFC.NS.csv,0.05295838568468347
CADILAHC.NS.csv,HDFCBANK.NS.csv,0.06405223462967613
CADILAHC.NS.csv,IBULHSGFIN.NS.csv,0.09101256162375293
CADILAHC.NS.csv,ICICIBANK.NS.csv,0.04637775957898094
CADILAHC.NS.csv,INDUSINDBK.NS.csv,0.05215992421834703
CADILAHC.NS.csv,IOC.NS.csv,0.06430170325214568
CADILAHC.NS.csv,KOTAKBANK.NS.csv,0.040561851904220125
CADILAHC.NS.csv,LICHSGFIN.NS.csv,0.10754338966102073
CADILAHC.NS.csv,MARUTI.NS.csv,0.06294284270258632
CADILAHC.NS.csv,PEL.NS.csv,0.05017894391223787
CADILAHC.NS.csv,PFC.NS.csv,0.08692476714355546
CADILAHC.NS.csv,PNB.NS.csv,0.08789779348117654
CADILAHC.NS.csv,RECLTD.NS.csv,0.09924037107391193
CADILAHC.NS.csv,RELIANCE.NS.csv,0.05347400002755509
CADILAHC.NS.csv,SBIN.NS.csv,0.07010947526486788
CADILAHC.NS.csv,SUNTV.NS.csv,0.0731803329740831
CADILAHC.NS.csv,YESBANK.NS.csv,0.08883719259853617
CIPLA.NS.csv,DABUR.NS.csv,0.0722592410064532
CIPLA.NS.csv,GLENMARK.NS.csv,0.10966593537248814
COALINDIA.NS.csv,GAIL.NS.csv,0.05767360752053696
COALINDIA.NS.csv,GLAXO.NS.csv,0.04223593271415271
COALINDIA.NS.csv,GSKCONS.NS.csv,0.056854547311497194
COALINDIA.NS.csv,LUPIN.NS.csv,0.10361264162082351
COALINDIA.NS.csv,MRF.NS.csv,0.09599137119049672
COALINDIA.NS.csv,PETRONET.NS.csv,0.06326964960532444
COALINDIA.NS.csv,RECLTD.NS.csv,0.11593194548014829
COALINDIA.NS.csv,SRTRANSFIN.NS.csv,0.06599681583014316
COALINDIA.NS.csv,SUNPHARMA.NS.csv,0.08350878868419609
COLPAL.NS.csv,CONCOR.NS.csv,0.0509192858405938
COLPAL.NS.csv,CUMMINSIND.NS.csv,0.07973311405420658
COLPAL.NS.csv,DLF.NS.csv,0.05026171888933384
COLPAL.NS.csv,DRREDDY.NS.csv,0.0335334006700555
COLPAL.NS.csv,EICHERMOT.NS.csv,0.05326220292078321
COLPAL.NS.csv,HAVELLS.NS.csv,0.0602347177274718
COLPAL.NS.csv,HDFC.NS.csv,0.11826124552798323
COLPAL.NS.csv,HDFCBANK.NS.csv,0.08252602746456106
COLPAL.NS.csv,HEROMOTOCO.NS.csv,0.05351159200515887
COLPAL.NS.csv,HINDUNILVR.NS.csv,0.08254231946768154
COLPAL.NS.csv,IBULHSGFIN.NS.csv,0.0603086420735266
COLPAL.NS.csv,ICICIBANK.NS.csv,0.023404967068706317
COLPAL.NS.csv,INDUSINDBK.NS.csv,0.07388926282266839
COLPAL.NS.csv,INFRATEL.NS.csv,0.041854360405640056
COLPAL.NS.csv,ITC.NS.csv,0.06026641549844036
COLPAL.NS.csv,KOTAKBANK.NS.csv,0.05540285026660241
COLPAL.NS.csv,LICHSGFIN.NS.csv,0.08249350591138738
COLPAL.NS.csv,MARICO.NS.csv,0.14390962709480115
COLPAL.NS.csv,MOTHERSUMI.NS.csv,0.07977390986464339
COLPAL.NS.csv,OFSS.NS.csv,0.040970868262425575
COLPAL.NS.csv,PEL.NS.csv,0.051380508933369984
COLPAL.NS.csv,PIDILITIND.NS.csv,0.06879932730707405
COLPAL.NS.csv,RECLTD.NS.csv,0.0555559479640404
COLPAL.NS.csv,RELIANCE.NS.csv,0.05977813138867816
COLPAL.NS.csv,SIEMENS.NS.csv,0.08452068771224786
COLPAL.NS.csv,TECHM.NS.csv,0.06465860008901436
COLPAL.NS.csv,TITAN.NS.csv,0.062157372057624616
CONCOR.NS.csv,DLF.NS.csv,0.10005032766556243
CONCOR.NS.csv,PIDILITIND.NS.csv,0.07673650093984896
CONCOR.NS.csv,SIEMENS.NS.csv,0.11074453607867496
CUMMINSIND.NS.csv,DLF.NS.csv,0.08951743092840225
CUMMINSIND.NS.csv,DRREDDY.NS.csv,0.03231651948136072
CUMMINSIND.NS.csv,HAVELLS.NS.csv,0.11849322305551735
CUMMINSIND.NS.csv,HDFC.NS.csv,0.11326792101733396
CUMMINSIND.NS.csv,IBULHSGFIN.NS.csv,0.07026926254443022
CUMMINSIND.NS.csv,ITC.NS.csv,0.04041761891353479
CUMMINSIND.NS.csv,MARICO.NS.csv,0.07182256395220343
CUMMINSIND.NS.csv,TITAN.NS.csv,0.08833554858458414
CUMMINSIND.NS.csv,YESBANK.NS.csv,0.07785884708273427
DABUR.NS.csv,EICHERMOT.NS.csv,0.08016561137923961
DABUR.NS.csv,GAIL.NS.csv,0.04255519466009372
DABUR.NS.csv,GLAXO.NS.csv,0.0929527162203112
DABUR.NS.csv,HCLTECH.NS.csv,0.05188153502007109
DABUR.NS.csv,HINDALCO.NS.csv,0.11646674692333259
DABUR.NS.csv,HINDPETRO.NS.csv,0.062236424244911825
DABUR.NS.csv,HINDZINC.NS.csv,0.059450839069877026
DABUR.NS.csv,ICICIBANK.NS.csv,0.046514557343240504
DABUR.NS.csv,INFY.NS.csv,0.08060443538225459
DABUR.NS.csv,IOC.NS.csv,0.058314842456147264
DABUR.NS.csv,JSWSTEEL.NS.csv,0.10905228101707198
DABUR.NS.csv,MARUTI.NS.csv,0.09725652993289025
DABUR.NS.csv,MRF.NS.csv,0.06298061246287445
DABUR.NS.csv,NHPC.NS.csv,0.056982126275486156
DABUR.NS.csv,NMDC.NS.csv,0.08506798424918971
DABUR.NS.csv,NTPC.NS.csv,0.07596194471811302
DABUR.NS.csv,OIL.NS.csv,0.06674498336857382
DABUR.NS.csv,ONGC.NS.csv,0.08475840837782744
DABUR.NS.csv,PETRONET.NS.csv,0.06465268051109585
DABUR.NS.csv,PFC.NS.csv,0.08371645006388884
DABUR.NS.csv,PNB.NS.csv,0.053990823044446246
DABUR.NS.csv,POWERGRID.NS.csv,0.07250936630450044
DABUR.NS.csv,RECLTD.NS.csv,0.049878376655812184
DABUR.NS.csv,SAIL.NS.csv,0.07373951806366974
DABUR.NS.csv,SBIN.NS.csv,0.06512269702868101
DABUR.NS.csv,SRTRANSFIN.NS.csv,0.10637947118237345
DABUR.NS.csv,SUNPHARMA.NS.csv,0.03197517871001032
DABUR.NS.csv,TATAPOWER.NS.csv,0.06158025009632051
DABUR.NS.csv,TATASTEEL.NS.csv,0.07426228055929096
DABUR.NS.csv,VEDL.NS.csv,0.10035517921917969
DABUR.NS.csv,WIPRO.NS.csv,0.05697356079779592
DABUR.NS.csv,^GSPC.csv,0.04477804220369941
DLF.NS.csv,MARICO.NS.csv,0.06435202572184862
DLF.NS.csv,PIDILITIND.NS.csv,0.1351529281455638
DLF.NS.csv,SIEMENS.NS.csv,0.20794129346137924
DRREDDY.NS.csv,HCLTECH.NS.csv,0.05777528520124131
DRREDDY.NS.csv,HDFCBANK.NS.csv,0.032507191325640394
DRREDDY.NS.csv,INDUSINDBK.NS.csv,0.02310493701808569
DRREDDY.NS.csv,IOC.NS.csv,0.027648884175411448
DRREDDY.NS.csv,LICHSGFIN.NS.csv,0.034154247193389664
DRREDDY.NS.csv,MOTHERSUMI.NS.csv,0.05158131884311645
DRREDDY.NS.csv,NHPC.NS.csv,0.02835613174342777
DRREDDY.NS.csv,RECLTD.NS.csv,0.03909363844657143
DRREDDY.NS.csv,RELIANCE.NS.csv,0.045875493781452725
DRREDDY.NS.csv,SUNTV.NS.csv,0.045119705418471434
DRREDDY.NS.csv,YESBANK.NS.csv,0.03454209556926646
DRREDDY.NS.csv,^GSPC.csv,0.045918499093442255
EICHERMOT.NS.csv,IBULHSGFIN.NS.csv,0.11545634144244232
EICHERMOT.NS.csv,ICICIBANK.NS.csv,0.08701082258037851
EICHERMOT.NS.csv,LICHSGFIN.NS.csv,0.1766169437844003
EICHERMOT.NS.csv,MARUTI.NS.csv,0.25687288761623617
EICHERMOT.NS.csv,PEL.NS.csv,0.0700680780312053
EICHERMOT.NS.csv,SBIN.NS.csv,0.07818216688099
EICHERMOT.NS.csv,TECHM.NS.csv,0.05240581258205257
EMAMILTD.NS.csv,GAIL.NS.csv,0.055227320307027816
EMAMILTD.NS.csv,GLAXO.NS.csv,0.03319551387092057
EMAMILTD.NS.csv,GSKCONS.NS.csv,0.10533905820485023
EMAMILTD.NS.csv,HCLTECH.NS.csv,0.03296245914824725
EMAMILTD.NS.csv,HDFCBANK.NS.csv,0.03332888680259527
EMAMILTD.NS.csv,HEROMOTOCO.NS.csv,0.08301044994520479
EMAMILTD.NS.csv,HINDALCO.NS.csv,0.06070423057271623
EMAMILTD.NS.csv,HINDPETRO.NS.csv,0.07171633502671748
EMAMILTD.NS.csv,HINDZINC.NS.csv,0.0984278020778514
EMAMILTD.NS.csv,IDEA.NS.csv,0.02759328789868909
EMAMILTD.NS.csv,INDUSINDBK.NS.csv,0.08905526263013175
EMAMILTD.NS.csv,INFRATEL.NS.csv,0.02912537366635526
EMAMILTD.NS.csv,INFY.NS.csv,0.03310978855094193
EMAMILTD.NS.csv,IOC.NS.csv,0.0825587421468722
EMAMILTD.NS.csv,LUPIN.NS.csv,0.03528370476067877
EMAMILTD.NS.csv,MARUTI.NS.csv,0.08020057858900986
EMAMILTD.NS.csv,MOTHERSUMI.NS.csv,0.06726512197108192
EMAMILTD.NS.csv,MRF.NS.csv,0.05793536297573598
EMAMILTD.NS.csv,NHPC.NS.csv,0.08495326648449564
EMAMILTD.NS.csv,NMDC.NS.csv,0.1021926418958975
EMAMILTD.NS.csv,NTPC.NS.csv,0.07757922843445508
EMAMILTD.NS.csv,OFSS.NS.csv,0.030274301585162644
EMAMILTD.NS.csv,OIL.NS.csv,0.04138803308519112
EMAMILTD.NS.csv,ONGC.NS.csv,0.042338198415543205
EMAMILTD.NS.csv,PETRONET.NS.csv,0.06825948381289859
EMAMILTD.NS.csv,PFC.NS.csv,0.055159540989070055
EMAMILTD.NS.csv,PIDILITIND.NS.csv,0.060350828552615976
EMAMILTD.NS.csv,POWERGRID.NS.csv,0.09751521712761713
EMAMILTD.NS.csv,RECLTD.NS.csv,0.04455775311975341
EMAMILTD.NS.csv,RELIANCE.NS.csv,0.027644961853822703
EMAMILTD.NS.csv,SAIL.NS.csv,0.08326791013466217
EMAMILTD.NS.csv,SBIN.NS.csv,0.05564762587889949
EMAMILTD.NS.csv,SIEMENS.NS.csv,0.034020774092355155
EMAMILTD.NS.csv,SRTRANSFIN.NS.csv,0.12855799938593304
EMAMILTD.NS.csv,SUNPHARMA.NS.csv,0.04353414592435689
EMAMILTD.NS.csv,SUNTV.NS.csv,0.06360211505950697
EMAMILTD.NS.csv,TATAMOTORS.NS.csv,0.13040466240893522
EMAMILTD.NS.csv,TATAMTRDVR.NS.csv,0.13836677206255787
EMAMILTD.NS.csv,TATAPOWER.NS.csv,0.07275306180180197
EMAMILTD.NS.csv,TATASTEEL.NS.csv,0.10580879806252275
EMAMILTD.NS.csv,TCS.NS.csv,0.030149339263615738
EMAMILTD.NS.csv,TECHM.NS.csv,0.057794784743918526
EMAMILTD.NS.csv,TORNTPHARM.NS.csv,0.0598147137265721
EMAMILTD.NS.csv,VEDL.NS.csv,0.08954686142637536
EMAMILTD.NS.csv,YESBANK.NS.csv,0.0659224040872134
EMAMILTD.NS.csv,ZEEL.NS.csv,0.06858644270068404
EMAMILTD.NS.csv,^GSPC.csv,0.03350136635453893
GLAXO.NS.csv,PETRONET.NS.csv,0.03688655992013801
GLAXO.NS.csv,SBIN.NS.csv,0.0408074903064225
HAVELLS.NS.csv,HDFC.NS.csv,0.11673305085376418
HAVELLS.NS.csv,IBULHSGFIN.NS.csv,0.08577880666941107
HAVELLS.NS.csv,YESBANK.NS.csv,0.14372130540944195
HCLTECH.NS.csv,HINDALCO.NS.csv,0.0583558967160156
HCLTECH.NS.csv,HINDPETRO.NS.csv,0.051963270869738176
HCLTECH.NS.csv,ICICIBANK.NS.csv,0.027789067548763313
HCLTECH.NS.csv,INDUSINDBK.NS.csv,0.030703876150543596
HCLTECH.NS.csv,INFY.NS.csv,0.23460132003977652
HCLTECH.NS.csv,IOC.NS.csv,0.0470233208462536
HCLTECH.NS.csv,JSWSTEEL.NS.csv,0.06478697403495326
HCLTECH.NS.csv,MARUTI.NS.csv,0.06412719153882418
HCLTECH.NS.csv,MOTHERSUMI.NS.csv,0.07411033681220014
HCLTECH.NS.csv,MRF.NS.csv,0.04416669700570175
HCLTECH.NS.csv,NHPC.NS.csv,0.03252411997127902
HCLTECH.NS.csv,NMDC.NS.csv,0.045332715229644105
HCLTECH.NS.csv,OIL.NS.csv,0.054963306453596594
HCLTECH.NS.csv,PETRONET.NS.csv,0.052095544465584065
HCLTECH.NS.csv,PFC.NS.csv,0.056856866628987146
HCLTECH.NS.csv,POWERGRID.NS.csv,0.05879324588057566
HCLTECH.NS.csv,RECLTD.NS.csv,0.06428074020714336
HCLTECH.NS.csv,RELIANCE.NS.csv,0.02008986079621322
HCLTECH.NS.csv,SAIL.NS.csv,0.056628992782650434
HCLTECH.NS.csv,SBIN.NS.csv,0.04393132669234234
HCLTECH.NS.csv,SUNTV.NS.csv,0.04973404771687007
HCLTECH.NS.csv,TATAPOWER.NS.csv,0.08506018439452878
HCLTECH.NS.csv,TATASTEEL.NS.csv,0.08933016888380363
HCLTECH.NS.csv,VEDL.NS.csv,0.05613748918977479
HCLTECH.NS.csv,YESBANK.NS.csv,0.03560694197560388
HCLTECH.NS.csv,^GSPC.csv,0.07518144763631429
HDFC.NS.csv,HDFCBANK.NS.csv,0.20711175617633504
HDFC.NS.csv,IBULHSGFIN.NS.csv,0.15655922293437674
HDFC.NS.csv,ITC.NS.csv,0.1438803210126578
HDFC.NS.csv,KOTAKBANK.NS.csv,0.1255960413808438
HDFC.NS.csv,MARICO.NS.csv,0.17669602315973498
HDFC.NS.csv,PEL.NS.csv,0.05472572932561093
HDFCBANK.NS.csv,IBULHSGFIN.NS.csv,0.11244574701889154
HDFCBANK.NS.csv,ICICIBANK.NS.csv,0.10521413923466638
HDFCBANK.NS.csv,ITC.NS.csv,0.12536575083843182
HDFCBANK.NS.csv,KOTAKBANK.NS.csv,0.23277520801391383
HDFCBANK.NS.csv,MOTHERSUMI.NS.csv,0.17339066210389653
HEROMOTOCO.NS.csv,MARICO.NS.csv,0.10562908092742695
HEROMOTOCO.NS.csv,TECHM.NS.csv,0.05409404035718979
HINDALCO.NS.csv,HINDPETRO.NS.csv,0.14997930990518682
HINDALCO.NS.csv,ICICIBANK.NS.csv,0.1133280826897235
HINDALCO.NS.csv,IOC.NS.csv,0.0663804847847701
HINDALCO.NS.csv,MRF.NS.csv,0.1973620163358354
HINDALCO.NS.csv,NHPC.NS.csv,0.1192599009147397
HINDALCO.NS.csv,PETRONET.NS.csv,0.08284705070999998
HINDALCO.NS.csv,POWERGRID.NS.csv,0.13952991669774173
HINDALCO.NS.csv,RECLTD.NS.csv,0.10993447199607809
HINDALCO.NS.csv,SBIN.NS.csv,0.257262769433907
HINDALCO.NS.csv,SUNTV.NS.csv,0.14893493182154227
HINDALCO.NS.csv,TATASTEEL.NS.csv,0.4209246184597808
HINDALCO.NS.csv,VEDL.NS.csv,0.5347168713957575
HINDALCO.NS.csv,^GSPC.csv,0.06222910780123658
HINDPETRO.NS.csv,IOC.NS.csv,0.27282623621146007
HINDPETRO.NS.csv,NHPC.NS.csv,0.10618023503983554
HINDPETRO.NS.csv,POWERGRID.NS.csv,0.15334145792136922
HINDPETRO.NS.csv,SAIL.NS.csv,0.12770450403444977
HINDPETRO.NS.csv,SBIN.NS.csv,0.12787192889037202
HINDPETRO.NS.csv,TATASTEEL.NS.csv,0.14854412297816288
HINDPETRO.NS.csv,^GSPC.csv,0.029135747307699078
HINDZINC.NS.csv,NMDC.NS.csv,0.24504203472835473
HINDZINC.NS.csv,OIL.NS.csv,0.10093075472139712
HINDZINC.NS.csv,ONGC.NS.csv,0.06756396542660292
IBULHSGFIN.NS.csv,INDUSINDBK.NS.csv,0.12146541706510039
IBULHSGFIN.NS.csv,ITC.NS.csv,0.05948653101923462
IBULHSGFIN.NS.csv,KOTAKBANK.NS.csv,0.11819030160690758
IBULHSGFIN.NS.csv,MOTHERSUMI.NS.csv,0.13794816986383374
IBULHSGFIN.NS.csv,PEL.NS.csv,0.05953254431066313
ICICIBANK.NS.csv,INDUSINDBK.NS.csv,0.09378464792311958
ICICIBANK.NS.csv,IOC.NS.csv,0.0867734832155489
ICICIBANK.NS.csv,ITC.NS.csv,0.10696813561189711
ICICIBANK.NS.csv,KOTAKBANK.NS.csv,0.07440864209556686
ICICIBANK.NS.csv,LICHSGFIN.NS.csv,0.172389264872852
ICICIBANK.NS.csv,LUPIN.NS.csv,0.06049752990816237
ICICIBANK.NS.csv,MARUTI.NS.csv,0.15019937141057593
ICICIBANK.NS.csv,MOTHERSUMI.NS.csv,0.15050867603821994
ICICIBANK.NS.csv,MRF.NS.csv,0.06108099263169886
ICICIBANK.NS.csv,PEL.NS.csv,0.10881784119079363
ICICIBANK.NS.csv,PETRONET.NS.csv,0.10844935511450227
ICICIBANK.NS.csv,POWERGRID.NS.csv,0.11712431560606351
ICICIBANK.NS.csv,RECLTD.NS.csv,0.1315991781088245
ICICIBANK.NS.csv,RELIANCE.NS.csv,0.051532006810911635
ICICIBANK.NS.csv,SUNPHARMA.NS.csv,0.055822728425759194
ICICIBANK.NS.csv,SUNTV.NS.csv,0.06782423309121188
ICICIBANK.NS.csv,TATASTEEL.NS.csv,0.16618483684519192
IDEA.NS.csv,INFRATEL.NS.csv,0.04077987753585244
IDEA.NS.csv,TCS.NS.csv,0.04056218409546353
